Время (с),A0 (В)
25.455312252044678,2.588
25.467363834381104,2.902
25.475479125976562,2.373
25.48798680305481,2.686
25.49654531478882,2.353
25.509100198745728,2.647
25.51660943031311,2.275
25.528716564178467,2.686
25.537766218185425,2.373
25.545766592025757,2.549
25.55776619911194,2.137
25.565821409225464,2.490
25.577874898910522,2.098
25.586875200271606,2.392
25.59902286529541,2.157
25.60710620880127,2.373
25.619185209274292,2.235
25.627184867858887,2.549
25.64018487930298,2.431
25.64823579788208,2.765
25.660292625427246,2.373
25.668291330337524,2.451
25.67629599571228,2.137
25.688804149627686,2.471
25.6968035697937,2.431
25.709911108016968,2.667
25.71796751022339,2.157
25.72996759414673,2.392
25.737967491149902,2.059
25.745968103408813,2.294
25.758967876434326,1.980
25.76696753501892,2.588
25.77907943725586,2.392
25.79181957244873,2.569
25.79982352256775,2.471
25.807823657989502,2.941
25.820431232452393,2.725
25.828590154647827,2.765
25.840590715408325,2.078
25.84866166114807,2.529
25.86147427558899,2.333
25.869492292404175,2.490
25.877540588378906,2.333
25.890113592147827,2.510
25.898113012313843,2.157
25.910210371017456,2.569
25.9182608127594,2.451
25.93026089668274,2.529
25.939261198043823,2.373
25.951260805130005,2.549
25.95936346054077,2.608
25.971423864364624,2.706
25.9794282913208,2.647
25.991949319839478,2.471
26.00000524520874,2.353
26.008051872253418,2.314
26.02105164527893,1.882
26.029052257537842,1.824
26.041052103042603,1.882
26.04913091659546,2.255
26.06213068962097,2.235
26.070180416107178,2.451
26.082191944122314,2.588
26.09069275856018,2.608
26.102797031402588,2.725
26.110840797424316,2.529
26.122841119766235,2.725
26.131840467453003,2.647
26.139893293380737,2.824
26.151893377304077,2.608
26.15994620323181,2.706
26.17204785346985,2.451
26.180047512054443,2.471
26.192556619644165,2.333
26.20055627822876,2.608
26.21355652809143,2.549
26.221556186676025,2.667
26.229612827301025,2.490
26.241669178009033,2.745
26.249669790267944,2.412
26.26218342781067,2.431
26.270687103271484,2.431
26.28319525718689,2.608
26.290754079818726,2.157
26.30380630493164,2.255
26.311863660812378,2.118
26.319955348968506,2.333
26.33195424079895,2.196
26.339954376220703,2.490
26.352954864501953,2.294
26.360954523086548,2.353
26.372958421707153,2.059
26.380958318710327,2.137
26.389543294906616,2.059
26.401543617248535,2.294
26.40954351425171,2.216
26.422650814056396,2.647
26.43070340156555,2.627
26.442726135253906,2.706
26.45128059387207,2.373
26.46334171295166,2.490
26.471341609954834,2.510
26.48334527015686,2.706
26.491854190826416,2.549
26.503976583480835,2.843
26.512027502059937,2.804
26.52002716064453,2.922
26.533031940460205,2.922
26.540618896484375,3.078
26.553131341934204,2.686
26.561185836791992,2.843
26.57328224182129,2.588
26.582283973693848,2.569
26.593791007995605,2.471
26.60285234451294,2.784
26.614891052246094,2.314
26.622890949249268,2.373
26.63494038581848,2.686
26.643040418624878,2.941
26.652040243148804,2.490
26.66415047645569,2.804
26.672205924987793,2.686
26.684205532073975,2.784
26.69276261329651,2.569
26.70476245880127,2.725
26.712762355804443,2.176
26.72496461868286,2.333
26.734036922454834,2.137
26.742037057876587,2.275
26.75417733192444,2.059
26.762226819992065,2.353
26.774230003356934,2.333
26.782230138778687,2.569
26.794868230819702,2.490
26.802915573120117,2.922
26.81591558456421,2.686
26.82397222518921,2.627
26.832067728042603,2.176
26.84407114982605,2.451
26.85258150100708,2.412
26.864124298095703,2.863
26.873127937316895,2.824
26.885183334350586,2.882
26.89369225502014,2.314
26.901743173599243,2.353
26.913798093795776,2.275
26.92179822921753,2.745
26.933899641036987,2.490
26.9419527053833,2.745
26.95499897003174,2.608
26.963050365447998,2.941
26.975053548812866,2.863
26.983055114746094,2.882
26.99565863609314,2.510
27.003658771514893,2.843
27.015756130218506,2.412
27.024311780929565,2.804
27.03282070159912,2.706
27.04533052444458,2.863
27.05332899093628,2.314
27.065391302108765,2.569
27.07339572906494,2.627
27.0854971408844,2.961
27.094138860702515,2.588
27.10614013671875,2.765
27.11413836479187,2.412
27.127198696136475,2.686
27.13519835472107,2.098
27.14725089073181,2.118
27.15530753135681,1.882
27.163307428359985,2.431
27.176311492919922,1.980
27.184311389923096,2.294
27.196820974349976,2.118
27.20482110977173,2.451
27.216821908950806,2.176
27.224821090698242,2.725
27.237821340560913,2.490
27.245821475982666,2.843
27.25382113456726,2.431
27.26582145690918,2.510
27.27387762069702,2.118
27.286442756652832,2.471
27.29451012611389,2.157
27.307018756866455,2.588
27.31501865386963,2.333
27.32707977294922,2.549
27.336080074310303,2.353
27.348079919815063,2.784
27.356079816818237,2.569
27.3689227104187,2.922
27.37693214416504,2.686
27.384930849075317,2.980
27.39743947982788,2.353
27.404947996139526,2.647
27.418073415756226,2.549
27.425641298294067,2.941
27.43856406211853,2.627
27.446656703948975,2.882
27.458667993545532,2.412
27.46672511100769,2.608
27.47878122329712,2.157
27.487289905548096,2.471
27.499725580215454,2.176
27.50771188735962,2.471
27.51571226119995,2.000
27.527761459350586,2.529
27.53681778907776,2.157
27.548298358917236,2.804
27.557356595993042,2.667
27.569419384002686,2.784
27.577423334121704,2.353
27.585438013076782,2.765
27.59793472290039,2.275
27.6059353351593,2.549
27.617934465408325,2.235
27.626986980438232,2.451
27.639042615890503,1.902
27.64704155921936,2.098
27.659043073654175,1.745
27.66715121269226,2.216
27.680211305618286,2.078
27.68772006034851,2.569
27.700337648391724,2.118
27.70833945274353,2.549
27.71634268760681,2.353
27.728594541549683,2.784
27.736737728118896,2.275
27.74973702430725,2.549
27.757736921310425,2.569
27.769745111465454,3.000
27.77825355529785,2.510
27.79033327102661,2.784
27.798884630203247,2.431
27.807005882263184,2.843
27.819059133529663,2.235
27.827057600021362,2.471
27.84005904197693,2.216
27.848150730133057,2.490
27.86021065711975,1.902
27.8682119846344,2.392
27.880213260650635,2.020
27.888779401779175,2.608
27.89691948890686,2.255
27.90891981124878,2.588
27.916919946670532,2.196
27.929919242858887,2.706
27.937979698181152,2.471
27.950084924697876,2.706
27.95808506011963,2.098
27.971084117889404,2.431
27.979139804840088,2.314
27.990699529647827,2.588
27.99970316886902,2.294
28.01169991493225,2.686
28.01974892616272,2.333
28.027899980545044,2.255
28.03990387916565,1.961
28.048418521881104,2.353
28.060969591140747,2.157
28.068971157073975,2.510
28.081081867218018,2.157
28.089654684066772,2.216
28.09765362739563,1.882
28.10965371131897,2.314
28.117717027664185,2.275
28.130767583847046,2.569
28.138772010803223,2.255
28.1507670879364,2.373
28.15882921218872,2.275
28.170886754989624,2.490
28.179890394210815,2.510
28.191400051116943,2.412
28.200400829315186,2.431
28.212456464767456,2.549
28.220566987991333,2.471
28.228567123413086,2.608
28.24062752723694,2.745
28.249672174453735,2.922
28.261672019958496,2.725
28.269672393798828,2.725
28.281793355941772,2.490
28.290303707122803,2.275
28.3023042678833,2.294
28.310302734375,2.373
28.318362951278687,2.373
28.331468105316162,2.725
28.33946967124939,2.745
28.351587772369385,2.608
28.359652996063232,2.490
28.37165093421936,2.471
28.380717515945435,2.314
28.392282485961914,2.353
28.400282621383667,2.275
28.409286975860596,2.490
28.42142105102539,2.471
28.429028034210205,2.529
28.44202756881714,2.667
28.450084924697876,2.706
28.462138414382935,2.667
28.470137357711792,2.471
28.483142852783203,2.490
28.49074649810791,2.196
28.502808332443237,2.275
28.511807203292847,2.196
28.5238139629364,2.569
28.53181290626526,2.549
28.540322065353394,2.745
28.552379846572876,2.549
28.560978412628174,2.392
28.573081970214844,2.216
28.5810809135437,2.510
28.593590259552002,2.608
28.601649522781372,2.980
28.609692096710205,2.765
28.621691942214966,2.706
28.629692792892456,2.627
28.64269256591797,2.686
28.650800704956055,2.176
28.66280221939087,2.176
28.670802116394043,1.941
28.683866500854492,2.412
28.6913743019104,2.686
28.703880310058594,2.510
28.71250009536743,2.039
28.724560737609863,2.510
28.73265266418457,2.294
28.740689516067505,2.373
28.75324010848999,2.235
28.761237382888794,2.471
28.773354530334473,2.353
28.781466960906982,2.549
28.794482707977295,2.431
28.80206322669983,2.627
28.814631938934326,2.471
28.822693586349487,2.588
28.830755472183228,2.412
28.842756509780884,2.627
28.855913877487183,2.471
28.863933324813843,2.490
28.87191939353943,2.353
28.883923292160034,2.725
28.892432689666748,2.529
28.90450620651245,2.706
28.912554502487183,2.373
28.924991846084595,2.471
28.933051109313965,2.314
28.945991039276123,2.549
28.95403552055359,2.510
28.96212077140808,2.784
28.974119424819946,2.431
28.982126474380493,2.686
28.994625568389893,2.667
29.002625942230225,2.902
29.01567792892456,2.431
29.023674964904785,2.588
29.035674810409546,2.529
29.043675422668457,2.824
29.05664563179016,2.529
29.064760208129883,2.745
29.076826333999634,2.706
29.084879159927368,2.961
29.093388080596924,2.647
29.105440378189087,2.941
29.113521099090576,2.882
29.125521659851074,3.020
29.13352131843567,2.569
29.146578550338745,2.667
29.154581546783447,2.471
29.166630744934082,2.686
29.1746346950531,2.412
29.187230110168457,2.412
29.195294857025146,1.882
29.20729351043701,2.353
29.216293573379517,2.333
29.22429370880127,2.647
29.236353158950806,2.314
29.24435305595398,2.686
29.25735306739807,2.686
29.26541495323181,2.824
29.277463674545288,2.471
29.285533905029297,2.941
29.2940411567688,2.647
29.305549144744873,2.745
29.314337730407715,2.373
29.32634449005127,2.804
29.334337949752808,2.667
29.347437858581543,2.804
29.355489015579224,2.216
29.367488861083984,2.490
29.37561869621277,2.412
29.38366460800171,2.784
29.396175622940063,2.451
29.4041748046875,2.549
29.41617488861084,2.216
29.425235748291016,2.745
29.437236547470093,2.529
29.44523572921753,2.627
29.457292556762695,2.490
29.466338872909546,2.843
29.474342823028564,2.451
29.486342668533325,2.569
29.494903087615967,2.275
29.506948947906494,2.686
29.514948844909668,2.373
29.526948928833008,2.765
29.53505301475525,2.255
29.54818558692932,2.510
29.555763959884644,2.588
29.567922592163086,2.902
29.575979709625244,2.471
29.588484048843384,2.647
29.59659194946289,2.353
29.604644060134888,2.784
29.61764407157898,2.471
29.62564468383789,2.667
29.63769817352295,2.353
29.64580750465393,2.588
29.658807277679443,2.314
29.666860342025757,2.804
29.678909063339233,2.471
29.68690848350525,2.686
29.699419021606445,2.294
29.70741868019104,2.647
29.71941900253296,2.098
29.727523803710938,2.451
29.736575603485107,2.078
29.74857473373413,2.333
29.756574630737305,1.804
29.768698692321777,2.235
29.776757955551147,1.941
29.789268493652344,2.549
29.797268390655518,2.137
29.80626916885376,2.314
29.81835913658142,1.902
29.826412439346313,2.373
29.838412284851074,2.294
29.84641456604004,2.843
29.859511613845825,2.510
29.86756730079651,2.765
29.879571676254272,2.216
29.88807487487793,2.490
29.896080017089844,2.059
29.908079147338867,2.569
29.916127681732178,2.412
29.92917776107788,2.941
29.937177658081055,2.588
29.94928216934204,2.706
29.957398414611816,2.255
29.969398260116577,2.608
29.977402925491333,2.176
29.986450910568237,2.353
29.99811291694641,2.098
30.006113529205322,2.490
30.019173622131348,2.059
30.027173280715942,2.588
30.039042234420776,2.373
30.04710054397583,2.588
30.059606313705444,1.941
30.068143606185913,2.333
30.080663442611694,2.118
30.088215589523315,2.569
30.10059905052185,2.255
30.108598232269287,2.667
30.117597341537476,2.451
30.129645109176636,2.843
30.13764476776123,2.373
30.149702548980713,2.569
30.157795667648315,2.059
30.170795679092407,2.510
30.178799867630005,2.412
30.19040536880493,2.725
30.199450969696045,2.000
30.211451292037964,2.451
30.21945095062256,2.392
30.23145031929016,2.490
30.240450620651245,2.235
30.24845051765442,2.765
30.26045060157776,2.745
30.268450498580933,2.902
30.280577659606934,2.255
30.289129495620728,2.431
30.301236391067505,1.961
30.30979633331299,2.333
30.317878484725952,2.196
30.329975128173828,2.471
30.337980031967163,2.137
30.351078271865845,2.373
30.359132766723633,2.176
30.371132612228394,2.627
30.37913680076599,2.549
30.391701221466064,2.765
30.399701595306396,2.373
30.411701202392578,2.412
30.420701503753662,2.294
30.432714700698853,2.784
30.44071388244629,2.745
30.448835611343384,2.863
30.46083378791809,2.431
30.469833850860596,2.353
30.48188281059265,2.176
30.489445686340332,2.353
30.502657651901245,2.275
30.510674715042114,2.490
30.52312421798706,2.314
30.531128644943237,2.588
30.54318380355835,2.451
30.551294565200806,2.608
30.564093589782715,2.647
30.572182178497314,2.490
30.58018684387207,2.510
30.59269881248474,2.353
30.60074543952942,2.333
30.612831830978394,2.333
30.620832204818726,2.373
30.63288140296936,2.490
30.64194917678833,2.392
30.65394878387451,2.255
30.661949157714844,2.373
30.66994881629944,2.235
30.682053327560425,2.078
30.69054913520813,2.078
30.702634811401367,2.216
30.710679292678833,2.275
30.723679304122925,2.686
30.731680631637573,2.569
30.743752002716064,2.529
30.7517511844635,2.118
30.76475191116333,2.451
30.772803783416748,2.569
30.784868478775024,2.902
30.7929208278656,2.608
30.80091905593872,2.529
30.813987970352173,2.255
30.821534395217896,2.392
30.833600997924805,2.157
30.84215021133423,2.549
30.854157209396362,2.431
30.863157033920288,2.686
30.871158599853516,2.431
30.88316321372986,2.490
30.891350746154785,2.314
30.903350830078125,2.294
30.911399126052856,2.353
30.92444348335266,2.608
30.93244481086731,2.647
30.944559335708618,3.039
30.952616453170776,2.784
30.960615873336792,2.647
30.973616361618042,2.176
30.98162031173706,2.529
30.994128942489624,2.549
31.002132177352905,2.843
31.014128923416138,2.843
31.022130489349365,2.667
31.035128593444824,2.255
31.043179988861084,2.647
31.055303812026978,2.569
31.06385111808777,2.569
31.075907468795776,2.451
31.084007501602173,2.824
31.092520713806152,2.176
31.10451912879944,2.373
31.112565279006958,2.529
31.124563932418823,2.745
31.13256597518921,2.353
31.14556574821472,2.569
31.153651237487793,2.275
31.165653228759766,2.608
31.173651695251465,2.373
31.181699991226196,2.471
31.194210529327393,2.392
31.20221185684204,2.608
31.215252161026,2.078
31.22335696220398,2.490
31.23536491394043,2.490
31.24335789680481,2.784
31.256357669830322,2.569
31.264400243759155,2.843
31.276489734649658,2.647
31.28448987007141,2.824
31.296541452407837,2.588
31.305543422698975,2.804
31.313599348068237,2.392
31.325647354125977,2.843
31.333646297454834,2.647
31.34564733505249,2.863
31.35464572906494,2.490
31.366692066192627,2.529
31.374695301055908,2.235
31.38269591331482,2.588
31.395325183868408,2.471
31.403326511383057,2.784
31.415325164794922,2.608
31.424330711364746,2.882
31.435840368270874,2.490
31.444406986236572,2.784
31.45640802383423,2.431
31.464455366134644,2.745
31.473493337631226,2.569
31.485499382019043,2.843
31.494006395339966,2.451
31.506081581115723,2.549
31.514080286026,2.412
31.526081323623657,2.941
31.534080743789673,2.490
31.547128200531006,2.588
31.55513048171997,2.510
31.567132472991943,2.863
31.575181245803833,2.471
31.58728289604187,2.549
31.59630513191223,2.020
31.603864669799805,2.529
31.616865158081055,2.333
31.624865531921387,2.569
31.6368670463562,2.294
31.644864797592163,2.824
31.656907320022583,2.647
31.665907859802246,2.922
31.67790961265564,2.451
31.685911893844604,2.804
31.69446349143982,2.686
31.70646357536316,3.255
31.71446394920349,2.824
31.72658681869507,2.902
31.735652923583984,2.392
31.74765133857727,2.765
31.755696535110474,2.216
31.76769518852234,2.451
31.775700330734253,2.255
31.788702964782715,2.961
31.796207427978516,2.804
31.808919191360474,2.882
31.816964387893677,2.235
31.82496428489685,2.314
31.837964296340942,2.098
31.845966339111328,2.569
31.858015775680542,2.373
31.86601758003235,2.784
31.87907123565674,2.353
31.887115240097046,2.608
31.894625186920166,2.216
31.90762495994568,2.392
31.91962480545044,1.941
31.92762541770935,2.490
31.939676523208618,2.294
31.948678731918335,2.706
31.956722259521484,2.216
31.968769311904907,2.765
31.976773738861084,2.451
31.98957371711731,2.843
31.997084140777588,2.490
32.01012134552002,2.725
32.018216133117676,2.176
32.026328802108765,2.569
32.038328886032104,2.039
32.04632902145386,2.490
32.05842995643616,2.353
32.067474126815796,2.922
32.079479455947876,2.588
32.08752369880676,2.784
32.10012722015381,2.216
32.108128786087036,2.569
32.120710134506226,2.137
32.128793478012085,2.451
32.14079213142395,2.216
32.14879369735718,2.804
32.15684914588928,2.490
32.1698956489563,2.804
32.177897691726685,2.275
32.18989706039429,2.843
32.19841241836548,2.451
32.2104115486145,2.745
32.21841239929199,2.412
32.23041319847107,2.824
32.23945426940918,2.157
32.251500368118286,2.451
32.259501695632935,1.902
32.2715003490448,2.529
32.28050637245178,2.020
32.28850531578064,2.392
32.30001473426819,1.941
32.30910873413086,2.039
32.321107387542725,1.569
32.32911443710327,2.196
32.34176063537598,1.745
32.349395513534546,2.373
32.36146283149719,2.176
32.37046790122986,2.882
32.37852168083191,2.392
32.39103293418884,2.588
32.39904308319092,2.275
32.411041498184204,2.863
32.419105052948,2.490
32.431148052215576,2.667
32.4401478767395,2.059
32.45223379135132,2.490
32.46032762527466,2.118
32.46832823753357,2.706
32.480334997177124,2.373
32.489335775375366,2.529
32.500844955444336,2.059
32.50989317893982,2.529
32.521894693374634,2.333
32.52989315986633,2.804
32.53797197341919,2.392
32.54998207092285,2.824
32.559051275253296,2.235
32.57072138786316,2.431
32.57877469062805,2.137
32.5912766456604,2.569
32.59928297996521,2.353
32.612281799316406,2.569
32.620280742645264,2.392
32.632347106933594,2.725
32.64034605026245,2.412
32.652348279953,2.451
32.66134762763977,1.941
32.669405460357666,2.314
32.68146061897278,2.137
32.68946075439453,2.529
32.70187473297119,2.333
32.70987629890442,2.706
32.72198438644409,2.549
32.73098182678223,2.922
32.743088245391846,2.804
32.75113558769226,3.118
32.763134717941284,2.588
32.77113628387451,2.235
32.78414011001587,2.137
32.791648387908936,2.176
32.8006534576416,1.980
32.81270384788513,2.118
32.82070255279541,2.255
32.83270049095154,2.510
32.840789794921875,2.549
32.85378956794739,2.373
32.86179041862488,2.157
32.87383842468262,2.196
32.88188099861145,2.039
32.88987851142883,2.137
32.90239596366882,2.314
32.91045618057251,2.569
32.92360711097717,2.490
32.93160843849182,2.451
32.94369316101074,2.176
32.951693058013916,2.118
32.96373915672302,2.118
32.97277855873108,2.255
32.98082518577576,2.314
32.99286484718323,2.333
33.00086307525635,2.392
33.012953996658325,2.667
33.02099943161011,2.765
33.034000873565674,2.608
33.04205060005188,2.647
33.05009722709656,2.902
33.062103271484375,2.529
33.07109785079956,2.431
33.08315372467041,2.608
33.09020113945007,2.725
33.103219509124756,2.882
33.111287355422974,2.608
33.123961210250854,2.922
33.131967544555664,2.824
33.14396119117737,2.608
33.15300178527832,2.176
33.16504240036011,2.373
33.17304253578186,2.235
33.181047201156616,2.294
33.19364643096924,2.216
33.20170044898987,2.314
33.213698387145996,2.333
33.22169804573059,2.549
33.2347469329834,2.333
33.242839097976685,2.235
33.25483775138855,2.216
33.26283884048462,2.608
33.27583837509155,2.549
33.28388857841492,2.627
33.29610013961792,2.627
33.304099321365356,3.020
33.312164545059204,2.961
33.32420468330383,2.941
33.33320474624634,2.431
33.34521245956421,2.608
33.35320591926575,2.490
33.365325689315796,2.608
33.373323917388916,2.490
33.38632535934448,2.922
33.393831968307495,2.765
33.40233755111694,2.745
33.41489577293396,2.314
33.42294454574585,2.373
33.435460805892944,2.235
33.4430890083313,2.529
33.45612812042236,2.255
33.464126110076904,2.608
33.47612762451172,2.471
33.48413157463074,2.647
33.49614143371582,2.510
33.50528430938721,2.647
33.51728272438049,2.255
33.52528357505798,2.255
33.533334255218506,1.980
33.54537272453308,2.157
33.55437183380127,2.039
33.565882205963135,2.451
33.57398295402527,2.529
33.58729076385498,2.627
33.59490442276001,2.412
33.60769081115723,2.804
33.61589980125427,2.451
33.62817454338074,2.588
33.63623881340027,2.314
33.64845538139343,2.667
33.65646028518677,2.706
33.664512634277344,3.020
33.67656207084656,2.549
33.684565782547,2.569
33.69762468338013,2.490
33.70571970939636,3.000
33.71772003173828,2.647
33.72572040557861,2.627
33.73422861099243,2.353
33.74680042266846,2.745
33.754801511764526,2.725
33.766865730285645,2.784
33.77497410774231,2.353
33.787978172302246,2.588
33.79554200172424,2.471
33.80758333206177,2.784
33.81658363342285,2.647
33.82858371734619,2.765
33.836583614349365,2.549
33.84858775138855,2.961
33.8575873374939,2.529
33.86509656906128,2.471
33.87760591506958,2.020
33.88614892959595,2.294
33.89765977859497,2.216
33.90671753883362,2.529
33.91885018348694,2.314
33.92685127258301,2.608
33.93895363807678,2.529
33.94700908660889,2.882
33.95500898361206,2.490
33.96810698509216,2.490
33.976157665252686,2.098
33.98816251754761,2.686
33.99667048454285,2.569
34.00877833366394,2.549
34.016838788986206,2.353
34.028839111328125,3.020
34.03689217567444,3.000
34.04594707489014,3.137
34.05794715881348,2.725
34.06580924987793,2.784
34.078362703323364,2.529
34.08636283874512,2.765
34.09887170791626,2.608
34.106870889663696,3.000
34.118927240371704,2.647
34.12792706489563,2.745
34.13992714881897,2.216
34.147998094558716,2.235
34.16004657745361,1.824
34.168046951293945,2.275
34.17704677581787,2.235
34.189051151275635,2.608
34.19661903381348,2.216
34.20966863632202,2.373
34.2176673412323,2.176
34.22966766357422,2.549
34.23772072792053,2.412
34.24672031402588,2.941
34.25882291793823,2.451
34.2668719291687,2.569
34.27887558937073,2.333
34.28687524795532,2.647
34.29948163032532,2.255
34.30752635002136,2.549
34.3195264339447,2.098
34.32853150367737,2.647
34.340670585632324,2.412
34.348719358444214,2.706
34.360718965530396,2.471
34.36876654624939,2.804
34.37781476974487,2.412
34.38981866836548,2.569
34.39732789993286,2.196
34.4104368686676,2.647
34.418482065200806,2.431
34.43048143386841,2.647
34.43848180770874,2.275
34.4505410194397,2.529
34.45965123176575,2.078
34.46765089035034,2.333
34.479655265808105,2.196
34.48765468597412,2.569
34.50016450881958,2.314
34.50826573371887,2.667
34.52031993865967,2.216
34.52932071685791,2.392
34.54132008552551,1.980
34.549320936203,2.471
34.55731964111328,2.176
34.57031989097595,2.765
34.57842969894409,2.549
34.59048271179199,2.882
34.598992586135864,2.412
34.61112713813782,2.588
34.619173765182495,2.412
34.631680965423584,2.765
34.639742374420166,2.353
34.65179443359375,2.784
34.659942626953125,2.235
34.6719434261322,2.314
34.68094801902771,2.118
34.68899941444397,2.647
34.70060181617737,2.549
34.70960187911987,2.941
34.721601486206055,2.490
34.729649782180786,2.608
34.74169731140137,2.196
34.74969744682312,2.471
34.758697509765625,2.020
34.77082633972168,2.314
34.7788302898407,1.882
34.79083013534546,2.255
34.79934501647949,2.039
34.81140923500061,2.431
34.81980299949646,2.196
34.83235955238342,2.608
34.84035921096802,2.314
34.85236048698425,2.373
34.86035895347595,2.294
34.87346053123474,2.510
34.88150882720947,2.373
34.88956952095032,2.569
34.90208601951599,2.098
34.910085916519165,2.333
34.92208647727966,2.294
34.93008542060852,2.451
34.9422390460968,2.196
34.95129108428955,2.549
34.96329116821289,2.314
34.97129011154175,2.647
34.98374128341675,2.196
34.991740226745605,2.686
35.004544496536255,2.471
35.01255941390991,2.569
35.020559549331665,2.353
35.032559394836426,2.608
35.040611028671265,2.392
35.05349373817444,2.824
35.06149196624756,2.373
35.07419753074646,2.431
35.082234144210815,2.098
35.09467148780823,2.294
35.10272669792175,2.137
35.11072659492493,2.392
35.12277889251709,2.353
35.13088011741638,2.471
35.14288020133972,2.216
35.151928186416626,2.667
35.163976192474365,2.706
35.17197632789612,2.667
35.183979988098145,2.510
35.19208288192749,2.471
35.20465636253357,2.333
35.21266293525696,2.431
35.225773096084595,2.549
35.233819246292114,2.667
35.24182200431824,2.510
35.25381898880005,2.549
35.26188015937805,2.314
35.2749125957489,2.627
35.28291630744934,2.745
35.294469356536865,2.863
35.30351758003235,2.686
35.31551909446716,2.157
35.32351756095886,2.059
35.3355188369751,2.176
35.343605041503906,2.490
35.35660481452942,2.451
35.364604234695435,2.412
35.3726122379303,2.529
35.38512563705444,2.667
35.39362454414368,2.373
35.40519452095032,2.353
35.414194107055664,2.255
35.426193714141846,2.529
35.43419337272644,2.333
35.44223999977112,2.235
35.45428919792175,2.216
35.463289737701416,2.412
35.47529220581055,2.451
35.48329305648804,2.392
35.49585032463074,2.275
35.503849029541016,2.588
35.51585030555725,2.627
35.52384829521179,2.627
35.53289794921875,2.196
35.544896841049194,2.314
35.55290389060974,2.353
35.565083742141724,2.490
35.573721408843994,2.255
35.58572793006897,2.608
35.5942325592041,2.569
35.60623836517334,2.647
35.61430072784424,2.667
35.62234163284302,2.863
35.635340452194214,2.627
35.64333939552307,2.647
35.65538215637207,2.588
35.663421392440796,2.725
35.675421953201294,2.412
35.68442630767822,2.471
35.69601321220398,2.451
35.705081939697266,2.706
35.71708154678345,2.725
35.72508120536804,2.667
35.73714590072632,2.333
35.745147466659546,2.529
35.7542200088501,2.431
35.766268491744995,2.882
35.774269342422485,2.667
35.78636360168457,2.529
35.79491710662842,2.176
35.80691742897034,2.471
35.81491661071777,2.627
35.82791757583618,2.588
35.83591866493225,2.255
35.84791707992554,2.431
35.855918407440186,2.216
35.86892080307007,2.549
35.8769166469574,2.392
35.88492512702942,2.490
35.89743208885193,2.314
35.90548658370972,2.824
35.91754174232483,2.529
35.925543546676636,2.686
35.93854641914368,2.784
35.94658803939819,2.882
35.954588413238525,2.510
35.966588735580444,2.667
35.974589347839355,2.275
35.98759484291077,2.431
35.99514937400818,2.412
36.00822687149048,2.647
36.01622700691223,2.471
36.02831816673279,2.471
36.03635907173157,2.431
36.04435873031616,2.686
36.05735993385315,2.451
36.0653600692749,2.824
36.07735896110535,2.647
36.085365772247314,2.725
36.097874879837036,2.647
36.10591506958008,3.000
36.11799144744873,2.549
36.126991748809814,2.373
36.13499736785889,2.176
36.14650201797485,2.549
36.15556240081787,2.431
36.1671462059021,2.608
36.176151514053345,2.431
36.18815755844116,2.392
36.19634008407593,2.216
36.20843458175659,2.333
36.21642780303955,2.216
36.22842502593994,2.667
36.23742461204529,2.765
36.249515771865845,3.157
36.25757336616516,2.647
36.26557540893555,2.529
36.277573108673096,2.255
36.28663873672485,2.510
36.29819416999817,2.216
36.30719804763794,2.529
36.31874918937683,2.412
36.3274290561676,2.843
36.339515686035156,2.784
36.347514629364014,2.804
36.35951542854309,2.314
36.36857318878174,2.706
36.38061594963074,2.490
36.38861536979675,2.863
36.397125482559204,2.333
36.409125328063965,2.490
36.417219400405884,2.412
36.42922496795654,2.765
36.43831539154053,2.294
36.45031476020813,2.471
36.458367586135864,2.039
36.466407775878906,2.412
36.47840762138367,2.176
36.49154305458069,2.549
36.499107122421265,2.294
36.507105112075806,2.510
36.52020478248596,2.431
36.52825045585632,2.961
36.5402512550354,2.745
36.5482919216156,2.863
36.56117272377014,2.490
36.569223165512085,2.745
36.58122777938843,2.392
36.58922863006592,2.608
36.597405433654785,2.549
36.60947275161743,2.765
36.61847472190857,2.412
36.630568981170654,2.706
36.63861680030823,2.314
36.65061616897583,2.647
36.65861701965332,2.431
36.67178797721863,2.627
36.67984890937805,2.353
36.691670417785645,2.843
36.70018434524536,2.353
36.7125244140625,2.490
36.72053647041321,2.118
36.72853660583496,2.314
36.74052333831787,2.098
36.74958252906799,2.627
36.76162648200989,2.451
36.76962637901306,2.725
36.78163027763367,2.118
36.78962993621826,2.373
36.802191734313965,2.255
36.81019163131714,2.608
36.819191694259644,2.216
36.831276178359985,2.510
36.839280128479004,2.333
36.851335763931274,2.706
36.85938763618469,2.451
36.872387409210205,2.608
36.88048791885376,2.490
36.89248776435852,2.569
36.90055012702942,2.176
36.9131760597229,2.471
36.92168426513672,2.176
36.93334770202637,2.647
36.941391706466675,2.412
36.94939208030701,2.706
36.96248459815979,2.275
36.970521450042725,2.569
36.98252534866333,2.294
36.990525007247925,2.529
37.003034591674805,2.333
37.01108479499817,2.333
37.01912522315979,2.118
37.03212547302246,2.392
37.040125370025635,2.137
37.05212926864624,2.569
37.06012940406799,2.118
37.07328200340271,2.490
37.08133029937744,2.373
37.0933301448822,2.765
37.10189151763916,2.765
37.109957456588745,2.882
37.121957778930664,2.196
37.12995767593384,2.353
37.142049074172974,2.353
37.151089906692505,2.549
37.16314077377319,2.020
